id,createdAt,updatedAt,handle,name,slug,height,weight,number,position,teamId,imageId
203526,Mon Aug 09 2021 04:13:34 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:50 GMT-0600 (Mountain Daylight Time),203526,Raul Neto,raul-neto,6-1,180,19,G,1610612764,nba/players/203526
1629629,Mon Aug 09 2021 04:13:00 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:39 GMT-0600 (Mountain Daylight Time),1629629,Cam Reddish,cam-reddish,6-8,218,22,F-G,1610612737,nba/players/1629629
1629035,Mon Aug 09 2021 04:13:01 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:55 GMT-0600 (Mountain Daylight Time),1629035,Carsen Edwards,carsen-edwards,5-11,200,4,G,1610612738,nba/players/1629035
1630174,Mon Aug 09 2021 04:13:02 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:02 GMT-0600 (Mountain Daylight Time),1630174,Aaron Nesmith,aaron-nesmith,6-5,215,26,G-F,1610612738,nba/players/1630174
203935,Mon Aug 09 2021 04:12:27 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:02 GMT-0600 (Mountain Daylight Time),203935,Marcus Smart,marcus-smart,6-3,220,36,G,1610612738,nba/players/203935
203925,Mon Aug 09 2021 04:13:02 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:30 GMT-0600 (Mountain Daylight Time),203925,Joe Harris,joe-harris,6-6,220,12,G-F,1610612751,nba/players/203925
1626196,Mon Aug 09 2021 04:12:58 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:09 GMT-0600 (Mountain Daylight Time),1626196,Josh Richardson,josh-richardson,6-5,200,0,G,1610612742,nba/players/1626196
1630189,Mon Aug 09 2021 04:13:04 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:11 GMT-0600 (Mountain Daylight Time),1630189,Tyler Bey,tyler-bey,6-7,215,2,F,1610612742,nba/players/1630189
203924,Mon Aug 09 2021 04:12:54 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:04 GMT-0600 (Mountain Daylight Time),203924,Jerami Grant,jerami-grant,6-8,210,9,F,1610612765,nba/players/203924
1626143,Mon Aug 09 2021 04:13:03 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:05 GMT-0600 (Mountain Daylight Time),1626143,Jahlil Okafor,jahlil-okafor,6-10,270,13,C-F,1610612765,nba/players/1626143
203585,Mon Aug 09 2021 04:13:06 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:06 GMT-0600 (Mountain Daylight Time),203585,Rodney McGruder,rodney-mcgruder,6-4,205,17,G,1610612765,nba/players/203585
202709,Mon Aug 09 2021 04:13:07 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:07 GMT-0600 (Mountain Daylight Time),202709,Cory Joseph,cory-joseph,6-3,200,18,G,1610612765,nba/players/202709
1627814,Mon Aug 09 2021 04:13:05 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:25 GMT-0600 (Mountain Daylight Time),1627814,Damion Lee,damion-lee,6-5,210,1,G-F,1610612744,nba/players/1627814
1629672,Mon Aug 09 2021 04:13:11 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:30 GMT-0600 (Mountain Daylight Time),1629672,Eric Paschall,eric-paschall,6-6,255,7,F,1610612744,nba/players/1629672
203145,Mon Aug 09 2021 04:13:07 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:37 GMT-0600 (Mountain Daylight Time),203145,Kent Bazemore,kent-bazemore,6-4,195,26,G-F,1610612744,nba/players/203145
201939,Mon Aug 09 2021 04:13:08 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:38 GMT-0600 (Mountain Daylight Time),201939,Stephen Curry,stephen-curry,6-3,185,30,G,1610612744,nba/players/201939
1628425,Mon Aug 09 2021 04:13:09 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:50 GMT-0600 (Mountain Daylight Time),1628425,Sterling Brown,sterling-brown,6-5,219,0,G-F,1610612745,nba/players/1628425
203482,Mon Aug 09 2021 04:12:29 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:05 GMT-0600 (Mountain Daylight Time),203482,Kelly Olynyk,kelly-olynyk,6-11,240,41,F-C,1610612745,nba/players/203482
203933,Mon Aug 09 2021 04:12:30 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:19 GMT-0600 (Mountain Daylight Time),203933,T.J. Warren,tj-warren,6-8,220,1,F,1610612754,nba/players/203933
1628988,Mon Aug 09 2021 04:12:32 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:20 GMT-0600 (Mountain Daylight Time),1628988,Aaron Holiday,aaron-holiday,6-0,185,3,G,1610612754,nba/players/1628988
203926,Mon Aug 09 2021 04:18:27 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:28 GMT-0600 (Mountain Daylight Time),203926,Doug McDermott,doug-mcdermott,6-7,225,20,F,1610612754,nba/players/203926
202704,Mon Aug 09 2021 04:13:10 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:51 GMT-0600 (Mountain Daylight Time),202704,Reggie Jackson,reggie-jackson,6-2,208,1,G,1610612746,nba/players/202704
200765,Mon Aug 09 2021 04:13:12 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:53 GMT-0600 (Mountain Daylight Time),200765,Rajon Rondo,rajon-rondo,6-1,180,4,G,1610612746,nba/players/200765
203121,Mon Aug 09 2021 04:12:48 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:12:49 GMT-0600 (Mountain Daylight Time),203121,Darius Miller,darius-miller,6-6,225,12,F,,nba/players/203121
1628379,Mon Aug 09 2021 04:13:13 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:54 GMT-0600 (Mountain Daylight Time),1628379,Luke Kennard,luke-kennard,6-5,206,5,G,1610612746,nba/players/1628379
202331,Mon Aug 09 2021 04:13:14 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:00 GMT-0600 (Mountain Daylight Time),202331,Paul George,paul-george,6-8,220,13,F,1610612746,nba/players/202331
201976,Mon Aug 09 2021 04:12:34 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:03 GMT-0600 (Mountain Daylight Time),201976,Patrick Beverley,patrick-beverley,6-1,180,21,G,1610612746,nba/players/201976
203484,Mon Aug 09 2021 04:12:35 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:17 GMT-0600 (Mountain Daylight Time),203484,Kentavious Caldwell-Pope,kentavious-caldwell-pope,6-5,204,1,G,1610612747,nba/players/203484
203083,Mon Aug 09 2021 04:12:37 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:18 GMT-0600 (Mountain Daylight Time),203083,Andre Drummond,andre-drummond,6-10,279,2,C,1610612747,nba/players/203083
1627936,Mon Aug 09 2021 04:13:16 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:20 GMT-0600 (Mountain Daylight Time),1627936,Alex Caruso,alex-caruso,6-4,186,4,G,1610612747,nba/players/1627936
1629659,Mon Aug 09 2021 04:12:40 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:21 GMT-0600 (Mountain Daylight Time),1629659,Talen Horton-Tucker,talen-horton-tucker,6-4,234,5,G,1610612747,nba/players/1629659
1629719,Mon Aug 09 2021 04:12:28 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:26 GMT-0600 (Mountain Daylight Time),1629719,Devontae Cacok,devontae-cacok,6-7,240,12,F,1610612747,nba/players/1629719
1628035,Mon Aug 09 2021 04:12:31 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:30 GMT-0600 (Mountain Daylight Time),1628035,Alfonzo McKinnie,alfonzo-mckinnie,6-7,215,28,F,1610612747,nba/players/1628035
1629634,Mon Aug 09 2021 04:12:33 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:51 GMT-0600 (Mountain Daylight Time),1629634,Brandon Clarke,brandon-clarke,6-8,215,15,F,1610612763,nba/players/1629634
1629639,Mon Aug 09 2021 04:12:36 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:17 GMT-0600 (Mountain Daylight Time),1629639,Tyler Herro,tyler-herro,6-5,195,14,G,1610612748,nba/players/1629639
1629130,Mon Aug 09 2021 04:12:39 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:24 GMT-0600 (Mountain Daylight Time),1629130,Duncan Robinson,duncan-robinson,6-7,215,55,F,1610612748,nba/players/1629130
1626171,Mon Aug 09 2021 04:12:41 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:40 GMT-0600 (Mountain Daylight Time),1626171,Bobby Portis,bobby-portis,6-10,250,9,F,1610612749,nba/players/1626171
200782,Mon Aug 09 2021 04:12:43 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:44 GMT-0600 (Mountain Daylight Time),200782,P.J. Tucker,pj-tucker,6-5,245,17,F,1610612749,nba/players/200782
1626192,Mon Aug 09 2021 04:12:44 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:47 GMT-0600 (Mountain Daylight Time),1626192,Pat Connaughton,pat-connaughton,6-5,209,24,G,1610612749,nba/players/1626192
1629669,Mon Aug 09 2021 04:12:45 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:06 GMT-0600 (Mountain Daylight Time),1629669,Jaylen Nowell,jaylen-nowell,6-4,201,4,G,1610612750,nba/players/1629669
1629675,Mon Aug 09 2021 04:12:46 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:12 GMT-0600 (Mountain Daylight Time),1629675,Naz Reid,naz-reid,6-9,264,11,C-F,1610612750,nba/players/1629675
1628366,Mon Aug 09 2021 04:12:47 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:28 GMT-0600 (Mountain Daylight Time),1628366,Lonzo Ball,lonzo-ball,6-6,190,2,G,1610612740,nba/players/1628366
1628404,Mon Aug 09 2021 04:12:49 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:29 GMT-0600 (Mountain Daylight Time),1628404,Josh Hart,josh-hart,6-5,215,3,G,1610612740,nba/players/1628404
201949,Mon Aug 09 2021 04:12:51 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:39 GMT-0600 (Mountain Daylight Time),201949,James Johnson,james-johnson,6-7,240,16,F,1610612740,nba/players/201949
201565,Mon Aug 09 2021 04:12:51 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:57 GMT-0600 (Mountain Daylight Time),201565,Derrick Rose,derrick-rose,6-2,200,4,G,1610612752,nba/players/201565
202692,Mon Aug 09 2021 04:12:52 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:02 GMT-0600 (Mountain Daylight Time),202692,Alec Burks,alec-burks,6-6,214,18,G,1610612752,nba/players/202692
203493,Mon Aug 09 2021 04:12:29 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:06 GMT-0600 (Mountain Daylight Time),203493,Reggie Bullock,reggie-bullock,6-6,205,25,G-F,1610612752,nba/players/203493
203944,Mon Aug 09 2021 04:12:38 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:07 GMT-0600 (Mountain Daylight Time),203944,Julius Randle,julius-randle,6-8,250,30,F-C,1610612752,nba/players/203944
1629652,Mon Aug 09 2021 04:12:42 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:21 GMT-0600 (Mountain Daylight Time),1629652,Luguentz Dort,luguentz-dort,6-3,215,5,G,1610612760,nba/players/1629652
203914,Mon Aug 09 2021 04:12:45 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:55 GMT-0600 (Mountain Daylight Time),203914,Gary Harris,gary-harris,6-4,210,14,G,1610612753,nba/players/203914
201588,Mon Aug 09 2021 04:12:50 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:31 GMT-0600 (Mountain Daylight Time),201588,George Hill,george-hill,6-4,188,33,G,1610612755,nba/players/201588
204038,Mon Aug 09 2021 04:12:53 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:48 GMT-0600 (Mountain Daylight Time),204038,Langston Galloway,langston-galloway,6-1,200,2,G,1610612756,nba/players/204038
1629657,Mon Aug 09 2021 04:13:14 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:45 GMT-0600 (Mountain Daylight Time),1629657,Kyle Guy,kyle-guy,6-1,167,7,G,1610612758,nba/players/1629657
1626153,Mon Aug 09 2021 04:13:15 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:57 GMT-0600 (Mountain Daylight Time),1626153,Delon Wright,delon-wright,6-5,185,55,G,1610612758,nba/players/1626153
201988,Mon Aug 09 2021 04:12:57 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:17 GMT-0600 (Mountain Daylight Time),201988,Patty Mills,patty-mills,6-1,180,8,G,1610612759,nba/players/201988
1628962,Mon Aug 09 2021 04:12:55 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:12 GMT-0600 (Mountain Daylight Time),1628962,Udoka Azubuike,udoka-azubuike,6-10,280,20,C-F,1610612762,nba/players/1628962
1630216,Mon Aug 09 2021 04:12:57 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:42 GMT-0600 (Mountain Daylight Time),1630216,Cassius Winston,cassius-winston,6-1,185,5,G,1610612764,nba/players/1630216
1630166,Mon Aug 09 2021 04:12:59 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:44 GMT-0600 (Mountain Daylight Time),1630166,Deni Avdija,deni-avdija,6-9,210,9,F,1610612764,nba/players/1630166
1630264,Mon Aug 09 2021 04:12:35 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:48 GMT-0600 (Mountain Daylight Time),1630264,Anthony Gill,anthony-gill,6-7,230,16,F,1610612764,nba/players/1630264
204222,Mon Aug 09 2021 04:13:37 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:13:38 GMT-0600 (Mountain Daylight Time),204222,Greg Whittington,greg-whittington,6-8,210,3,F,,nba/players/204222
1628369,Mon Aug 09 2021 04:13:43 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:54 GMT-0600 (Mountain Daylight Time),1628369,Jayson Tatum,jayson-tatum,6-8,210,0,F-G,1610612738,nba/players/1628369
203095,Mon Aug 09 2021 04:14:28 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:09 GMT-0600 (Mountain Daylight Time),203095,Evan Fournier,evan-fournier,6-7,205,94,G-F,1610612738,nba/players/203095
1629617,Mon Aug 09 2021 04:14:30 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:21 GMT-0600 (Mountain Daylight Time),1629617,Reggie Perry,reggie-perry,6-8,250,0,F-C,1610612751,nba/players/1629617
1628971,Mon Aug 09 2021 04:13:44 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:22 GMT-0600 (Mountain Daylight Time),1628971,Bruce Brown,bruce-brown,6-4,202,1,G-F,1610612751,nba/players/1628971
1627775,Mon Aug 09 2021 04:13:40 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:13:40 GMT-0600 (Mountain Daylight Time),1627775,Patrick McCaw,patrick-mccaw,6-7,181,22,G,,nba/players/1627775
201145,Mon Aug 09 2021 04:13:46 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:27 GMT-0600 (Mountain Daylight Time),201145,Jeff Green,jeff-green,6-8,235,8,F,1610612751,nba/players/201145
1630163,Mon Aug 09 2021 04:14:31 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:54 GMT-0600 (Mountain Daylight Time),1630163,LaMelo Ball,lamelo-ball,6-6,180,2,G,1610612766,nba/players/1630163
1628997,Mon Aug 09 2021 04:13:21 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:00 GMT-0600 (Mountain Daylight Time),1628997,Caleb Martin,caleb-martin,6-5,205,10,F,1610612766,nba/players/1628997
1629653,Mon Aug 09 2021 04:14:32 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:17 GMT-0600 (Mountain Daylight Time),1629653,Devon Dotson,devon-dotson,6-2,185,3,G,1610612741,nba/players/1629653
1626245,Mon Aug 09 2021 04:14:34 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:19 GMT-0600 (Mountain Daylight Time),1626245,Cristiano Felicio,cristiano-felicio,6-11,270,6,F-C,1610612741,nba/players/1626245
203897,Mon Aug 09 2021 04:14:35 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:21 GMT-0600 (Mountain Daylight Time),203897,Zach LaVine,zach-lavine,6-5,200,8,G-F,1610612741,nba/players/203897
202066,Mon Aug 09 2021 04:14:36 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:24 GMT-0600 (Mountain Daylight Time),202066,Garrett Temple,garrett-temple,6-5,195,17,G-F,1610612741,nba/players/202066
1627853,Mon Aug 09 2021 04:14:21 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:31 GMT-0600 (Mountain Daylight Time),1627853,Ryan Arcidiacono,ryan-arcidiacono,6-3,195,51,G,1610612741,nba/players/1627853
1629012,Mon Aug 09 2021 04:13:42 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:44 GMT-0600 (Mountain Daylight Time),1629012,Collin Sexton,collin-sexton,6-1,190,2,G,1610612739,nba/players/1629012
1630205,Mon Aug 09 2021 04:14:25 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:46 GMT-0600 (Mountain Daylight Time),1630205,Lamar Stevens,lamar-stevens,6-6,230,8,F,1610612739,nba/players/1630205
1630271,Mon Aug 09 2021 04:13:47 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:56 GMT-0600 (Mountain Daylight Time),1630271,Brodric Thomas,brodric-thomas,6-5,185,33,G,1610612739,nba/players/1630271
1630171,Mon Aug 09 2021 04:13:47 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:57 GMT-0600 (Mountain Daylight Time),1630171,Isaac Okoro,isaac-okoro,6-5,225,35,F-G,1610612739,nba/players/1630171
1628392,Mon Aug 09 2021 04:13:49 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:58 GMT-0600 (Mountain Daylight Time),1628392,Isaiah Hartenstein,isaiah-hartenstein,7-0,250,55,C-F,1610612739,nba/players/1628392
1630179,Mon Aug 09 2021 04:13:50 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:10 GMT-0600 (Mountain Daylight Time),1630179,Tyrell Terry,tyrell-terry,6-2,160,1,G,1610612742,nba/players/1630179
1629740,Mon Aug 09 2021 04:14:29 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:22 GMT-0600 (Mountain Daylight Time),1629740,Nicolo Melli,nicolo-melli,6-9,236,44,F,1610612742,nba/players/1629740
1629008,Mon Aug 09 2021 04:14:33 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:35 GMT-0600 (Mountain Daylight Time),1629008,Michael Porter Jr.,michael-porter-jr,6-10,218,1,F,1610612743,nba/players/1629008
200794,Mon Aug 09 2021 04:14:36 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:37 GMT-0600 (Mountain Daylight Time),200794,Paul Millsap,paul-millsap,6-7,257,4,F,1610612743,nba/players/200794
201961,Mon Aug 09 2021 04:13:26 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:03 GMT-0600 (Mountain Daylight Time),201961,Wayne Ellington,wayne-ellington,6-4,207,8,G,1610612765,nba/players/201961
1629673,Mon Aug 09 2021 04:13:45 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:27 GMT-0600 (Mountain Daylight Time),1629673,Jordan Poole,jordan-poole,6-4,194,3,G,1610612744,nba/players/1629673
1628391,Mon Aug 09 2021 04:13:48 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:51 GMT-0600 (Mountain Daylight Time),1628391,D.J. Wilson,dj-wilson,6-10,231,00,F,1610612745,nba/players/1628391
201569,Mon Aug 09 2021 04:13:52 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:01 GMT-0600 (Mountain Daylight Time),201569,Eric Gordon,eric-gordon,6-3,215,10,G,1610612745,nba/players/201569
1627734,Mon Aug 09 2021 04:13:53 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:25 GMT-0600 (Mountain Daylight Time),1627734,Domantas Sabonis,domantas-sabonis,6-11,240,11,F-C,1610612754,nba/players/1627734
203960,Mon Aug 09 2021 04:13:17 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:27 GMT-0600 (Mountain Daylight Time),203960,JaKarr Sampson,jakarr-sampson,6-7,214,14,F,1610612754,nba/players/203960
1629103,Mon Aug 09 2021 04:13:51 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:29 GMT-0600 (Mountain Daylight Time),1629103,Kelan Martin,kelan-martin,6-5,230,21,F,1610612754,nba/players/1629103
1629611,Mon Aug 09 2021 04:13:54 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:01 GMT-0600 (Mountain Daylight Time),1629611,Terance Mann,terance-mann,6-5,215,14,G-F,1610612746,nba/players/1629611
1627826,Mon Aug 09 2021 04:13:55 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:05 GMT-0600 (Mountain Daylight Time),1627826,Ivica Zubac,ivica-zubac,7-0,240,40,C,1610612746,nba/players/1627826
203076,Mon Aug 09 2021 04:13:54 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:19 GMT-0600 (Mountain Daylight Time),203076,Anthony Davis,anthony-davis,6-10,253,3,F-C,1610612747,nba/players/203076
203937,Mon Aug 09 2021 04:14:19 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:43 GMT-0600 (Mountain Daylight Time),203937,Kyle Anderson,kyle-anderson,6-9,230,1,F-G,1610612763,nba/players/203937
1628960,Mon Aug 09 2021 04:14:31 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:45 GMT-0600 (Mountain Daylight Time),1628960,Grayson Allen,grayson-allen,6-4,198,3,G,1610612763,nba/players/1628960
1629630,Mon Aug 09 2021 04:13:18 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:49 GMT-0600 (Mountain Daylight Time),1629630,Ja Morant,ja-morant,6-3,174,12,G,1610612763,nba/players/1629630
1629644,Mon Aug 09 2021 04:13:20 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:15 GMT-0600 (Mountain Daylight Time),1629644,KZ Okpala,kz-okpala,6-8,215,11,F-G,1610612748,nba/players/1629644
1629735,Mon Aug 09 2021 04:14:26 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:14:27 GMT-0600 (Mountain Daylight Time),1629735,Chris Silva,chris-silva,6-8,234,30,F,,nba/players/1629735
1628389,Mon Aug 09 2021 04:13:22 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:16 GMT-0600 (Mountain Daylight Time),1628389,Bam Adebayo,bam-adebayo,6-9,255,13,C-F,1610612748,nba/players/1628389
2617,Mon Aug 09 2021 04:13:56 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:23 GMT-0600 (Mountain Daylight Time),2617,Udonis Haslem,udonis-haslem,6-8,235,40,F,1610612748,nba/players/2617
1628382,Mon Aug 09 2021 04:13:23 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:51 GMT-0600 (Mountain Daylight Time),1628382,Justin Jackson,justin-jackson,6-8,220,44,F,1610612749,nba/players/1628382
